supporter_id,first_name,last_name,date_of_birth,email,postcode,region,sign_up_date,source_channel,marketing_consent,status,last_activity_date
711,Hannah,Hargreaves,1992-09-26,hannah.hargreaves711@example.com,BT26 3WQ,South West,2023-10-06,Social,0,Active,2025-06-30
712,Fatima,Morrow,1980-09-14,fatima.morrow712@example.com,SE25 7FT,Scotland,2021-08-28,Telephone,0,Lapsed,2024-03-04
713,Isaac,Yeboah,1979-02-21,isaac.yeboah713@example.com,M9 1HA,East of England,2023-07-20,Telephone,0,Active,2022-09-15
714,Imogen,Sharpe,1996-08-20,imogen.sharpe714@example.com,cf17bj,North East,2020-03-28,Event,0,Lapsed,2021-07-30
715,Wei,Quainton,1960-06-18,wei.quainton715@example.com,LS2 9BD,East Midlands,2020-02-13,Partner,0,Lapsed,2025-10-05
716,Fatima,Lindqvist,1988-06-05,fatima.lindqvist716@example.com,SW7 9PL,London,2019-01-08,Event,1,Inactive,2021-03-25
717,Verity,Rashid,1957-12-05,verity.rashid717@example.com,b205az,East of England,2022-10-13,Social,0,Active,2023-12-04
718,Zainab,Pemberton,1959-01-01,zainab.pemberton718@example.com,se68lp,West Midlands,2024-06-02,Web,0,Active,2025-03-17
719,Rhys,Jarvis,1999-05-10,rhys.jarvis719@example.com,LS21 5ST,Wales,2018-09-05,Event,1,Active,2019-04-01
720,Ben,Duffy,1991-08-27,ben.duffy720@example.com,SE25 2JL,South West,2017-06-05,Partner,1,Active,2019-01-14
721,Harun,Fenton,1950-07-23,harun.fenton721@example.com,SW30 2BR,South East,2016-10-19,Event,0,Lapsed,2024-09-10
722,Sian,Grewal,1955-01-13,sian.grewal722@example.com,bt388eh,West Midlands,2020-06-16,Telephone,1,Inactive,2023-07-24
723,Ben,Baptiste,1969-06-02,ben.baptiste723@example.com,N25 7BZ,North West,2025-05-11,Direct Mail,0,Active,2026-02-13
724,Grace,Thornbury,1992-02-13,grace.thornbury724@example.com,NE2 2ZL,South West,2023-10-11,Telephone,1,Active,2025-04-13
725,Amara,Sharpe,1963-08-20,amara.sharpe725@example.com,BT10 9DT,Yorkshire & Humber,2025-01-19,Social,1,Active,2025-11-27
726,Zainab,Iqbal,1950-03-03,zainab.iqbal726@example.com,SW24 8BT,East Midlands,2018-12-04,Partner,0,Lapsed,2021-09-14
727,Elliot,Bright,1985-09-03,elliot.bright727@example.com,N10 9ST,London,2022-04-04,Telephone,0,Active,2025-05-07
728,Theo,Chen,2003-02-12,theo.chen728@example.com,BS28 7RA,East Midlands,2021-10-10,Telephone,1,Lapsed,2022-06-30
729,Noah,Yeboah,1992-08-21,noah.yeboah729@example.com,BT35 6SU,Northern Ireland,2026-05-25,Direct Mail,1,Active,2026-07-15
730,Tariq,Duffy,1973-03-28,tariq.duffy730@example.com,BS21 3QH,North East,2022-02-22,Web,1,Lapsed,2022-07-30
731,Priya,Chen,1955-09-14,priya.chen731@example.com,bt196ne,South West,2022-06-10,Social,0,Active,2026-03-06
732,Aisha,Iqbal,1990-02-13,aisha.iqbal732@example.com,CF7 3NJ,South West,2021-12-27,Web,0,Active,2026-01-08
733,Eleanor,Fenton,1984-07-11,eleanor.fenton733@example.com,EH2 1GT,Yorkshire & Humber,2022-06-30,Social,1,Active,2024-08-22
734,Aisha,Hargreaves,1978-12-22,aisha.hargreaves734@example.com,sw35fs,East Midlands,2022-05-21,Web,0,Active,2024-05-04
735,Jasmin,Pemberton,1975-12-04,jasmin.pemberton735@example.com,BT7 3JE,Yorkshire & Humber,2019-12-31,Partner,0,Inactive,2022-02-26
736,Niamh,Uddin,2005-08-03,niamh.uddin736@example.com,CF30 5TQ,East of England,2025-01-02,Web,1,Inactive,2026-06-07
737,Zara,Gill,1957-10-24,zara.gill737@example.com,n361gd,North West,2023-04-10,Social,0,Inactive,2025-12-15
738,Niamh,Lindqvist,1986-08-25,niamh.lindqvist738@example.com,M27 4UZ,Wales,2025-12-13,Web,0,Lapsed,2026-05-23
739,Amara,Dalgleish,2003-06-21,,ls58ay,Wales,2018-09-01,Telephone,1,Inactive,2025-02-11
740,Uche,Jarvis,1952-03-13,uche.jarvis740@example.com,L8 6AJ,Northern Ireland,2025-08-26,Direct Mail,1,Lapsed,2026-02-25
741,Aisha,Tewari,1993-08-16,aisha.tewari741@example.com,NE26 9XD,North East,2017-08-21,Event,1,Active,2020-04-23
742,Amara,Abiola,1946-05-15,amara.abiola742@example.com,NE20 1DU,North West,2023-01-10,Partner,0,Active,2025-03-10
743,Rosa,Zielinski,1948-08-03,rosa.zielinski743@example.com,BS25 9BF,Yorkshire & Humber,2025-06-14,Direct Mail,1,Inactive,2026-04-10
744,Sofia,Wainwright,2005-04-13,sofia.wainwright744@example.com,SE21 1TA,South East,2023-05-16,Direct Mail,0,Active,2026-06-06
745,Verity,Pemberton,2004-08-11,verity.pemberton745@example.com,NE24 9GJ,East Midlands,2022-05-20,Partner,1,Active,2022-06-22
746,Priya,Gill,1946-04-12,priya.gill746@example.com,SE15 7BF,Scotland,2023-06-22,Partner,0,Active,2024-10-25
747,Ben,Tewari,1962-05-17,ben.tewari747@example.com,CF40 1JE,North West,2019-01-23,Event,0,Inactive,2026-06-03
748,Rosa,Lindqvist,1967-12-16,rosa.lindqvist748@example.com,SW25 7SY,Wales,2023-09-01,Telephone,1,Active,2024-08-10
749,Verity,Carrick,1960-05-01,verity.carrick749@example.com,g313uy,North West,2021-04-16,Telephone,1,Active,2021-11-18
750,Joseph,Ahmed,1999-08-28,joseph.ahmed750@example.com,SW1 2YB,Northern Ireland,2024-07-09,Social,0,Active,2024-10-10
751,Yusuf,Zielinski,1990-08-21,yusuf.zielinski751@example.com,L34 1FH,South East,2020-06-29,Event,1,Active,2025-05-09
752,Harun,Quainton,1968-09-15,harun.quainton752@example.com,LS17 8JF,South West,2023-11-13,Direct Mail,1,Inactive,2025-09-15
753,Yusuf,Tewari,1956-03-25,yusuf.tewari753@example.com,b401sy,South East,2020-08-04,Telephone,0,Lapsed,2020-10-04
754,Chloe,Okafor,1973-05-15,chloe.okafor754@example.com,CF23 5UX,South West,2023-10-17,Direct Mail,0,Active,2024-10-03
755,Ben,Ahmed,1982-04-26,ben.ahmed755@example.com,G20 7QH,Yorkshire & Humber,2023-12-31,Web,0,Lapsed,2025-11-28
756,Fatima,Hargreaves,1999-11-21,fatima.hargreaves756@example.com,LS28 8WW,East Midlands,2020-02-15,Telephone,0,Inactive,2020-08-29
757,Liam,Grewal,1970-02-22,liam.grewal757@example.com,G27 8HQ,North West,2024-03-02,Telephone,1,Active,2024-03-13
758,Gareth,Okafor,1948-12-24,gareth.okafor758@example.com,CF19 5EH,West Midlands,2020-09-18,Telephone,1,Inactive,2025-05-31
759,Rhys,Ellery,2000-03-07,rhys.ellery759@example.com,L25 6ZE,London,2024-10-16,Telephone,0,Lapsed,2025-08-22
760,Elliot,Chen,1998-10-10,elliot.chen760@example.com,se165pu,South East,2021-11-01,Event,0,Inactive,2022-10-01
761,Sian,Duffy,1949-08-20,sian.duffy761@example.com,B37 6EG,West Midlands,2025-04-21,Web,1,Active,2026-01-30
762,Sian,Wainwright,1995-11-18,sian.wainwright762@example.com,BT14 8FE,Scotland,2017-01-26,Event,0,Active,2023-04-08
763,Yusuf,Gill,1949-12-06,yusuf.gill763@example.com,NE23 4LF,North East,2020-02-07,Event,1,Active,2025-01-11
764,Callum,Nkemelu,2005-09-07,callum.nkemelu764@example.com,G36 4ZB,Northern Ireland,2023-10-05,Telephone,0,Active,2025-12-17
765,Fatima,Grewal,2001-07-23,fatima.grewal765@example.com,BS8 5WJ,South West,2022-08-06,Social,0,Lapsed,2025-12-18
766,Emeka,Zielinski,1973-06-20,emeka.zielinski766@example.com,EH33 8TX,West Midlands,2019-05-08,Partner,1,Active,2021-02-06
767,Imogen,Mensah,2000-10-09,,SE17 2WU,North East,2023-10-23,Direct Mail,0,Lapsed,2025-08-03
768,Uche,Ahmed,1949-08-23,uche.ahmed768@example.com,NE38 5XY,Northern Ireland,2020-12-24,Event,0,Deceased,2026-06-29
769,Niamh,Chen,1962-04-01,niamh.chen769@example.com,SE5 4TL,Northern Ireland,2023-12-13,Telephone,0,Active,2025-07-04
770,Leah,Tewari,1990-05-25,leah.tewari770@example.com,M39 1HU,East Midlands,2023-05-07,Direct Mail,1,Active,2025-03-25
771,Kai,Zielinski,1953-08-20,kai.zielinski771@example.com,BS40 7RJ,North West,2023-10-27,Social,1,Active,2026-08-15
772,Zara,Thornbury,1954-10-23,zara.thornbury772@example.com,NE15 7TF,North West,2022-01-07,Partner,1,Lapsed,2022-04-16
773,Liam,Jarvis,2004-11-16,liam.jarvis773@example.com,SE18 8UT,London,2023-01-28,Web,0,Active,2023-07-15
774,Fatima,Lindqvist,1979-03-27,fatima.lindqvist774@example.com,CF29 2AX,South West,2019-05-24,Partner,1,Activ,2024-05-22
775,Elliot,Rashid,1977-03-03,elliot.rashid775@example.com,B14 4EP,North East,2019-09-03,Partner,1,Active,2019-10-06
776,Callum,Chen,1969-01-17,callum.chen776@example.com,l247gz,South West,2022-10-07,Web,1,Active,2024-03-24
777,Sian,Ellery,1973-09-06,sian.ellery777@example.com,CF35 5PU,London,2022-12-05,Telephone,0,Inactive,2026-07-01
778,Elliot,Mensah,1949-04-13,elliot.mensah778@example.com,B33 6TL,Northern Ireland,2017-04-16,Event,1,Active,2024-06-10
779,Joseph,Kowalski,1995-08-07,joseph.kowalski779@example.com,SE24 3HE,Yorkshire & Humber,2022-04-21,Event,1,Inactive,2022-09-17
780,Aisha,Yeboah,1988-04-07,aisha.yeboah780@example.com,g409dj,South West,2022-06-03,Web,1,Lapsed,2025-07-22
781,Jasmin,Wainwright,1953-10-15,jasmin.wainwright781@example.com,EH9 3UZ,Wales,2025-02-27,Web,0,Active,2025-12-28
782,Lucy,Pemberton,1985-07-17,lucy.pemberton782@example.com,b324gd,Yorkshire & Humber,2025-09-13,Direct Mail,1,Active,2026-05-05
783,Tariq,Ellery,1978-10-15,tariq.ellery783@example.com,N12 2XA,South West,2024-08-02,Web,0,Active,2025-08-13
784,Tariq,Bright,1999-02-28,tariq.bright784@example.com,LS6 5RU,South East,2017-11-09,Event,0,Active,2024-01-25
785,Sofia,Sandoval,2002-12-15,sofia.sandoval785@example.com,LS23 7ZB,West Midlands,2021-09-11,Telephone,1,Lapsed,2026-07-17
786,Rhys,Chen,1976-02-21,rhys.chen786@example.com,BS26 7UQ,South West,2021-07-04,Web,0,Active,2024-09-25
787,Callum,Wainwright,1994-11-14,callum.wainwright787@example.com,LS2 1GQ,Scotland,2022-04-08,Partner,0,Active,2025-10-18
788,Elliot,Jarvis,1986-06-13,elliot.jarvis788@example.com,SW3 9BB,Northern Ireland,2021-09-08,Event,1,Active,2026-04-23
789,Omar,Kowalski,1999-09-22,omar.kowalski789@example.com,SE20 2UQ,South East,2022-04-27,Event,1,Active,2023-08-18
790,Rachel,Morrow,1950-09-27,rachel.morrow790@example.com,B21 3TZ,Scotland,2023-03-23,Partner,0,Active,2024-10-28
791,Kai,Wainwright,2004-02-10,kai.wainwright791@example.com,CF35 1NS,North West,2024-11-30,Social,1,Active,2026-03-03
792,Callum,Nkemelu,1964-11-07,callum.nkemelu792@example.com,CF14 6AS,Northern Ireland,2020-11-21,Telephone,0,Active,2025-12-08
793,Imogen,Tewari,1988-04-25,imogen.tewari793@example.com,L3 7SY,North East,2025-02-09,Social,1,Active,2026-06-06
794,Daniel,Duffy,2005-02-03,,EH21 4TN,Yorkshire & Humber,2022-10-29,Telephone,0,Inactive,2023-05-22
795,Kai,Lindqvist,1982-12-16,kai.lindqvist795@example.com,m59qx,West Midlands,2024-10-10,Direct Mail,0,Inactive,2025-10-21
796,Priya,Hargreaves,1948-03-02,priya.hargreaves796@example.com,EH36 4ZZ,Northern Ireland,2023-02-14,Telephone,1,Active,2024-01-06
797,Omar,Bright,1977-11-03,omar.bright797@example.com,M19 1HE,London,2022-10-22,Web,1,Active,2024-09-23
798,Grace,Okafor,1966-09-12,grace.okafor798@example.com,CF14 3HS,South West,2021-12-31,Web,1,Lapsed,2026-07-28
799,Isaac,Uddin,2006-10-20,isaac.uddin799@example.com,LS4 2PT,Yorkshire & Humber,2022-09-27,Web,0,Active,2024-04-03
800,Emeka,Rashid,1976-11-09,emeka.rashid800@example.com,B10 9RU,Scotland,2019-10-18,Partner,0,Lapsed,2020-09-29
801,Olive,Grewal,2000-04-08,olive.grewal801@example.com,BS22 3JL,South East,2023-06-29,Direct Mail,1,Lapsed,2024-05-01
802,Deborah,Bright,1992-09-26,deborah.bright802@example.com,G21 4BD,East of England,2023-05-29,Direct Mail,1,Inactive,2024-12-15
803,Callum,Jarvis,1947-08-22,callum.jarvis803@example.com,SE35 8DG,Wales,2019-01-19,Partner,0,Lapsed,2019-06-29
804,Samuel,Ahmed,1996-11-24,,CF5 3SB,North East,2022-12-23,Social,1,Active,2023-06-13
805,Niamh,Zielinski,1971-04-02,niamh.zielinski805@example.com,BS11 2BP,Yorkshire & Humber,2020-01-22,Event,1,Active,2025-04-01
806,Aisha,Whitlock,1949-01-02,aisha.whitlock806@example.com,ne168lt,North East,2018-12-27,Partner,0,Lapsed,2020-12-10
807,Imogen,Ahmed,1995-01-22,imogen.ahmed807@example.com,L15 4FW,North West,2024-08-18,Telephone,1,Active,2025-03-26
808,Chloe,Thornbury,1986-05-07,chloe.thornbury808@example.com,G9 5BD,South East,2019-09-01,Partner,1,Active,2023-03-04
809,Rosa,Bright,1992-04-27,rosa.bright809@example.com,G20 5ZY,West Midlands,2022-02-06,Telephone,0,Active,2025-03-01
810,Olive,Gill,1968-07-08,olive.gill810@example.com,NE21 2ER,Northern Ireland,2020-04-26,Telephone,1,Active,2023-08-04
811,Zainab,Fenton,1973-08-10,zainab.fenton811@example.com,B4 5FJ,South East,2019-05-18,Partner,1,Active,2021-10-08
812,Amara,Hargreaves,1959-03-24,amara.hargreaves812@example.com,M16 6JQ,South East,2019-08-01,Partner,0,Active,2024-02-07
813,Callum,Pemberton,1978-07-27,callum.pemberton813@example.com,bt309al,,2020-01-30,Event,0,Active,2026-05-02
814,Chloe,Carrick,1995-01-28,chloe.carrick814@example.com,CF31 7PJ,London,2018-04-13,Event,1,Active,2023-09-18
815,Hannah,Abiola,1982-06-02,hannah.abiola815@example.com,LS9 8DG,North East,2018-08-26,Partner,1,Active,2022-07-10
816,Grace,Thornbury,1964-02-22,grace.thornbury816@example.com,cf26el,North East,2020-02-08,Telephone,0,Lapsed,2021-03-30
817,Zara,Okafor,1975-08-23,zara.okafor817@example.com,G34 8GH,Northern Ireland,2024-03-15,Social,1,Active,2026-08-04
818,Joseph,Okafor,1963-06-11,joseph.okafor818@example.com,SW1 7JL,East Midlands,2018-03-04,Partner,0,Lapsed,2022-07-12
819,Jasmin,Wainwright,1971-02-08,jasmin.wainwright819@example.com,BS8 4LZ,East of England,2023-08-05,Web,1,Active,2026-07-24
820,Uche,Grewal,1988-06-21,uche.grewal820@example.com,NE8 5AB,East Midlands,2025-04-10,Web,1,Active,2026-03-19
821,Ben,Dalgleish,1959-04-09,ben.dalgleish821@example.com,SE12 3WJ,East of England,2019-07-15,Telephone,0,Inactive,2022-11-18
822,Yusuf,Hargreaves,2005-03-04,yusuf.hargreaves822@example.com,EH13 3LF,London,2022-09-08,Web,1,Active,2026-05-29
823,Rosa,Dalgleish,1986-08-20,rosa.dalgleish823@example.com,bt153da,,2022-04-07,Social,1,Active,2025-05-25
824,Yusuf,Tewari,1968-09-04,yusuf.tewari824@example.com,SW14 3RX,North East,2021-01-22,Web,0,Active,2021-11-04
825,Freya,Bright,1974-04-04,freya.bright825@example.com,G13 7SJ,North East,2020-09-09,Partner,1,Lapsed,2020-10-24
826,Karolina,Grewal,1977-09-20,karolina.grewal826@example.com,CF20 7TX,West Midlands,2023-08-27,Web,1,Active,2024-04-16
827,Priya,Sharpe,2002-09-27,priya.sharpe827@example.com,se371lj,Scotland,2017-12-05,Event,1,Lapsed,2019-12-16
828,Liam,Kowalski,1988-04-25,liam.kowalski828@example.com,M16 6YJ,London,2024-05-31,Social,1,Lapsed,2025-03-22
829,Sian,Vasquez,1959-02-17,sian.vasquez829@example.com,G14 6YA,West Midlands,2019-03-18,Partner,0,Lapsed,2019-04-21
830,Wei,Carrick,2005-05-08,wei.carrick830@example.com,SW9 8XA,South West,2025-07-16,Social,0,Active,2026-05-18
831,Ben,Jarvis,1972-04-12,ben.jarvis831@example.com,SE30 6AG,Wales,2023-04-18,Social,1,Inactive,2025-01-11
832,Zara,Morrow,1951-04-26,zara.morrow832@example.com,EH4 9ZL,North East,2026-01-28,Social,1,Active,2026-03-31
833,Verity,Okafor,1964-12-07,verity.okafor833@example.com,G26 6EB,North West,2025-11-28,Social,0,Lapsed,2026-08-17
834,Leah,Chen,1993-03-27,leah.chen834@example.com,N14 4JR,North West,2017-10-10,Event,0,Active,2020-06-23
835,Rhys,Lindqvist,1964-01-16,,BT9 9EN,Scotland,2020-01-29,Partner,0,Active,2022-11-16
836,Noah,Hargreaves,1956-08-08,noah.hargreaves836@example.com,BS29 5ZQ,East of England,2022-06-05,Partner,1,Lapsed,2023-07-25
837,Niamh,Chen,1950-09-17,niamh.chen837@example.com,SW28 3YX,West Midlands,2019-06-20,Event,1,Inactive,2025-03-20
838,Niamh,Sandoval,1948-06-15,niamh.sandoval838@example.com,B17 3RB,Northern Ireland,2024-07-15,Direct Mail,0,Active,2025-07-14
839,Tariq,Jarvis,1974-01-15,,B32 4BZ,North East,2023-09-30,Direct Mail,0,Active,2024-01-31
840,Isaac,Nkemelu,1991-09-25,isaac.nkemelu840@example.com,CF22 6DB,East Midlands,2019-06-23,Event,0,Inactive,2020-09-26
841,Tariq,Duffy,1986-10-21,tariq.duffy841@example.com,ls362eb,Scotland,2020-10-02,Partner,1,Active,2020-11-06
842,Wei,Kowalski,1950-06-14,wei.kowalski842@example.com,BT11 9YX,East Midlands,2025-11-20,Social,1,Active,2025-12-14
843,Gareth,Carrick,1952-12-05,gareth.carrick843@example.com,B38 9BE,London,2025-06-16,Web,0,Lapsed,2025-06-29
844,Maya,Grewal,2002-08-22,maya.grewal844.example.com,BT2 1JX,Scotland,2017-12-03,Event,0,Active,2024-06-17
845,Noah,Uddin,1977-11-19,noah.uddin845@example.com,L8 6DY,South West,2021-07-24,Event,0,Lapsed,2021-11-18
846,Amara,Okafor,1987-11-23,amara.okafor846@example.com,L9 8LN,South West,2024-10-12,Web,1,Lapsed,2024-10-12
847,Liam,Dalgleish,1971-02-21,liam.dalgleish847@example.com,LS12 9FQ,Northern Ireland,2017-03-20,Event,0,Inactive,2021-02-13
848,Harun,Iqbal,1997-04-07,harun.iqbal848@example.com,NE13 5RB,North West,2019-11-25,Event,1,Active,2026-05-16
849,Emeka,Mensah,1986-07-26,emeka.mensah849@example.com,CF9 1QZ,North West,2018-12-27,Telephone,1,Active,2023-12-31
850,Karolina,Dalgleish,1969-06-13,karolina.dalgleish850@example.com,M13 7UW,East Midlands,2024-06-16,Direct Mail,0,Active,2025-02-21
851,Maya,Zielinski,1972-02-25,maya.zielinski851@example.com,G5 5ZZ,Wales,2020-08-12,Partner,1,Lapsed,2021-03-01
852,Sofia,Duffy,2006-10-28,sofia.duffy852@example.com,EH39 5AH,Wales,2020-12-12,Partner,1,Active,2022-09-29
853,Fatima,Fenton,2004-11-18,fatima.fenton853@example.com,L40 7HD,South West,2023-10-24,Telephone,0,Active,2023-11-02
854,Tariq,Fenton,1979-02-16,tariq.fenton854@example.com,LS2 6WT,South West,2025-10-13,Direct Mail,1,Deceased,2026-07-23
855,Aisha,Mensah,1995-02-10,aisha.mensah855.example.com,LS7 5DL,East Midlands,2023-09-17,Social,0,Lapsed,2025-07-16
856,Fatima,Hargreaves,1955-01-28,fatima.hargreaves856@example.com,L13 6AF,Yorkshire & Humber,2022-10-29,Web,1,Active,2023-06-16
857,Rachel,Whitlock,1967-09-05,rachel.whitlock857@example.com,CF20 4AJ,London,2023-12-06,Web,0,Active,2024-02-14
858,Emeka,Fenton,1947-01-09,emeka.fenton858@example.com,BT21 8NH,North West,2018-11-30,Telephone,1,Active,2024-08-15
859,Harun,Zielinski,1968-04-20,harun.zielinski859@example.com,CF9 2RU,Northern Ireland,2021-03-18,Telephone,1,Inactive,2024-01-07
860,Isaac,Morrow,1966-09-08,isaac.morrow860@example.com,EH2 4UG,London,2022-07-23,Social,1,Active,2024-05-09
861,Yusuf,Dalgleish,1972-11-08,yusuf.dalgleish861@example.com,N16 4GJ,Northern Ireland,2021-05-28,Event,0,Active,2025-12-23
862,Eleanor,Hargreaves,1977-09-08,eleanor.hargreaves862@example.com,B17 3BX,South West,2016-12-08,Event,1,Lapsed,2020-02-08
863,Freya,Pemberton,1956-03-11,freya.pemberton863@example.com,L37 7ZN,South East,2025-07-04,Social,0,Lapsed,2026-07-31
864,Olive,Quainton,1994-12-27,olive.quainton864@example.com,BS5 3NY,East of England,2025-03-31,Direct Mail,0,Active,2025-05-06
865,Liam,Wainwright,1947-04-03,liam.wainwright865@example.com,G15 3SS,Wales,2019-08-08,Telephone,1,Lapsed,2021-08-06
866,Kai,Baptiste,1978-07-01,kai.baptiste866@example.com,G25 1UY,Scotland,2026-01-29,Web,1,Active,2026-02-18
867,Zainab,Sandoval,1973-05-13,zainab.sandoval867@example.com,G18 3SU,North West,2025-09-02,Social,1,Active,2025-09-20
868,Hannah,Yeboah,1955-08-15,hannah.yeboah868@example.com,SW22 3AX,South East,2025-09-10,Direct Mail,0,Lapsed,2026-04-07
869,Amara,Wainwright,1963-11-20,amara.wainwright869@example.com,BS35 9ES,,2023-12-28,Social,0,Active,2026-05-21
870,Rhys,Tewari,1959-03-03,rhys.tewari870@example.com,M10 6JB,Scotland,2017-12-23,Event,1,Inactive,2024-09-19
871,Olive,Thornbury,1949-01-15,olive.thornbury871@example.com,EH5 3YF,,2021-04-08,Event,0,Active,2022-10-24
872,Verity,Nkemelu,1975-07-08,verity.nkemelu872@example.com,LS5 9DT,North East,2020-07-16,Telephone,0,Lapsed,2021-07-05
873,Theo,Mensah,1983-06-04,theo.mensah873@example.com,SW18 3TF,West Midlands,2021-04-19,Event,0,Lapsed,2022-09-28
874,Emeka,Lindqvist,2001-04-05,emeka.lindqvist874@example.com,SE4 6DN,South East,2022-10-06,Telephone,1,Lapsed,2025-05-08
875,Fatima,Sandoval,1989-01-07,fatima.sandoval875@example.com,NE16 8SY,Yorkshire & Humber,2025-02-09,Web,0,Active,2025-10-22
876,Zainab,Tewari,2000-11-18,zainab.tewari876@example.com,BS13 3TX,East Midlands,2023-10-28,Web,0,Active,2024-01-16
877,Theo,Uddin,2005-10-23,theo.uddin877@example.com,SE26 7HL,East of England,2024-03-13,Social,0,Active,2024-12-31
878,Verity,Whitlock,1946-07-23,verity.whitlock878@example.com,EH17 8YU,Wales,2024-09-06,Telephone,0,Active,2026-06-25
879,Eleanor,Yeboah,1982-01-16,eleanor.yeboah879@example.com,SE21 3SP,East Midlands,2021-06-02,Web,0,Active,2026-03-26
880,Harun,Pemberton,1962-08-14,harun.pemberton880@example.com,NE32 4UR,Scotland,2024-08-25,Social,1,Lapsed,2024-12-04
881,Deborah,Grewal,2001-09-01,deborah.grewal881@example.com,B6 8NG,South East,2018-07-06,Telephone,1,Active,2020-02-05
882,Verity,Sharpe,1954-09-11,verity.sharpe882@example.com,L23 5GX,North East,2023-07-27,Telephone,1,Lapsed,2026-08-14
883,Priya,Gill,1954-06-19,priya.gill883@example.com,L9 9JX,Scotland,2017-12-07,Partner,1,Active,2024-12-10
884,Zara,Uddin,1982-06-11,,NE36 7QF,North East,2023-12-31,Direct Mail,1,Active,2025-12-27
885,Rachel,Okafor,1975-12-02,rachel.okafor885@example.com,EH5 2JJ,London,2021-04-19,Event,0,Active,2023-09-30
886,Fatima,Zielinski,1966-11-12,fatima.zielinski886@example.com,ne231ur,North East,2021-09-02,Event,0,Active,2024-07-21
887,Verity,Kowalski,1968-09-02,verity.kowalski887@example.com,M3 9ND,East Midlands,2021-02-24,Web,0,Active,2022-04-11
888,Aisha,Nkemelu,1982-07-26,aisha.nkemelu888@example.com,BT10 8SY,South East,2025-10-15,Direct Mail,0,Active,2025-11-18
889,Deborah,Lindqvist,1996-08-10,deborah.lindqvist889@example.com,B19 7TT,West Midlands,2022-09-20,Web,0,Lapsed,2022-12-24
890,Hannah,Gill,1970-11-16,hannah.gill890@example.com,EH18 5JB,South East,2022-09-26,Telephone,1,Active,2025-11-21
891,Yusuf,Fenton,2002-05-07,yusuf.fenton891@example.com,M24 9FE,South West,2024-09-14,Web,0,Inactive,2025-09-03
